Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Material (product.metafields.shopify.material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
custom-matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/Custom-Matches-The-Joint-Display-Picture.png?v=1758589949,2,CUSTOM MATCHES,,,,,,,,,,,,,,,,,,,,,,
custom-matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/Custom-Matches-The-Joint-4.png?v=1758589948,3,CUSTOM MATCHES,,,,,,,,,,,,,,,,,,,,,,
custom-matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/Custom-Matches-The-Joint-5.png?v=1758589949,4,CUSTOM MATCHES,,,,,,,,,,,,,,,,,,,,,,
custom-matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/Custom-Matches-The-Joint-1.png?v=1758589949,5,CUSTOM MATCHES,,,,,,,,,,,,,,,,,,,,,,
custom-matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/Custom-Matches-The-Joint-2.png?v=1758589949,6,CUSTOM MATCHES,,,,,,,,,,,,,,,,,,,,,,
custom-matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/Custom-Matches-The-Joint-3.png?v=1758589949,7,CUSTOM MATCHES,,,,,,,,,,,,,,,,,,,,,,
kerby-black-bot-head,KERBY BLACK BOT HEAD,"<p>The KERBY BLACK BOT HEAD is a premium, American-made heady dab rig built for collectors and serious dabbers who want art-level glass that still rips like a true daily driver. This is the kind of piece you buy when you’re ready to level up from standard production glass and want something you’ll be proud to keep on the table. Thick borosilicate construction and that unmistakable “bot head” design give it presence, durability, and function worthy of the price tag.</p>

<h2>Why It Works</h2>
<ul>
<li>
<strong>Showpiece-level glass</strong> — Handcrafted American borosilicate from a respected maker, so you’re getting real-deal functional art, not factory import.</li>
<li>
<strong>“Bot head” character</strong> — The sculpted head design gives this rig a personality of its own, turning every sesh into a little show-and-tell moment.</li>
<li>
<strong>Built to be used, not just stared at</strong> — Thoughtful shaping and internal pathways help keep the pull smooth and controlled when you’re three dabs deep and just want things to work.</li>
<li>
<strong>Thick, confidence-inspiring glass</strong> — Hefty walls mean it feels solid in the hand and shrugs off the normal bumps and knocks of a busy coffee table.</li>
<li>
<strong>Easy to pair with your favorite banger</strong> — Standard dab rig joint style lets you run the quartz or titanium setup you already love.</li>
<li>
<strong>Made to last</strong> — Quality US construction that’s meant to ride with you for years instead of being “just another rig” you outgrow in a few months.</li>
</ul>

<h2>Best For</h2>
<p>This rig is made for dabbers who treat their glass like part of their personality. If you’re the friend everyone comes to for a proper dab, the KERBY BLACK BOT HEAD is that centerpiece rig that makes people stop mid-conversation and say, “Yo, what is <em>that</em>?” It’s especially perfect for collectors who already have a solid lineup of daily drivers and want one standout American-made piece to anchor the collection alongside their other premium <a href=""https://oilslickpad.com/collections/smoke-shop-products"">smoke shop products</a>.</p>

<h2>How to Use It</h2>
<p>Set up the KERBY BLACK BOT HEAD the same way you would any dedicated dab rig: pick your favorite banger or nail that matches the joint, attach it, add water to your usual level, and you’re ready to go. The rig’s compact, sculpted form keeps the vapor path tight, so you get dense, flavorful hits without needing to pull like you’re hitting a giant tube.</p>
<p>Between dabs, park the rig on a sturdy <a href=""https://oilslickpad.com/collections/dabbing"">dab mat</a> to protect the base and keep sticky tools and caps from welding themselves to your table. When things get dirty, let everything cool, then empty the water and wipe off residue where you can reach.</p>
<p>For deeper cleans, a simple soak with isopropyl alcohol, a rinse, and a full dry will keep this piece looking like gallery glass. Pair it with a solid directional cap and a properly sized quartz banger from your kit, and you’ve got a rig that feels as good to hit as it looks on display with the rest of your <a href=""https://oilslickpad.com/collections/silicone-smoking-devices"">bongs and rigs</a>.</p>

<h2>Specifications</h2>
<table>
<tr>
<th>Product</th>
<td>KERBY BLACK BOT HEAD</td>
</tr>
<tr>
<th>Category</th>
<td>Dab Rig / Oil Rig</td>
</tr>
<tr>
<th>Material</th>
<td>Borosilicate glass</td>
</tr>
<tr>
<th>Origin</th>
<td>Made in USA</td>
</tr>
<tr>
<th>Vendor</th>
<td>What You Need</td>
</tr>
<tr>
<th>Price</th>
<td>$649.99</td>
</tr>
</table>

<h2>Fit &amp; Compatibility</h2>
<p>This is a traditional glass dab rig, so it’s designed to play nice with standard nails and bangers (sold separately). Stick with a quality quartz banger that matches the joint size and angle on your specific piece for the best seal and function. If you’re already running a full spread of <a href=""https://oilslickpad.com/collections/dab-tools-dabbers"">dab tools and dabbers</a>, this rig will drop right into your rotation without needing to reinvent your setup.</p>

<h2>Care Tips</h2>
<p>Let the rig and any attached nail cool completely before handling or cleaning. Empty the water regularly, give the interior a quick rinse to avoid buildup, and wipe off any reclaim or splash near the mouthpiece and neck. For deeper refreshes, soak the glass (not hot) in isopropyl alcohol, rinse thoroughly with warm water, and dry before you sesh again. If you’re also working with sticky concentrates on the side, pairing this with proper <a href=""https://oilslickpad.com/collections/concentrate-jars"">concentrate jars</a> helps keep your rig cleaner longer.</p>

<h2>FAQ</h2>
<ul>
<li>
<strong>Does the KERBY BLACK BOT HEAD come with a nail or banger?</strong><br>
No, this rig does not include a nail or banger. That lets you choose exactly what you want to run—flat-top quartz, opaque bottom, or whatever style you prefer. Just match the joint style and size on the rig to your banger for a proper fit, and you’re good.</li>
<li>
<strong>Is this meant to be a daily driver or more of a display piece?</strong><br>
It can absolutely be a daily driver. The walls are thick, the base is stable, and the function is built for real-world use. That said, the bot head sculpt and American-made craftsmanship definitely put it in that “functional art” lane, so many people use it as both: showpiece and main rig.</li>
<li>
<strong>How careful do I need to be with the sculpted “bot head” details?</strong><br>
Treat it like you would any heady glass. The details are part of the same borosilicate body, so they’re solid, but you still don’t want to drop it in the sink or knock it off a table. When you’re cleaning or moving it around, support the base and body instead of grabbing tiny accents.</li>
<li>
<strong>What kind of accessories pair best with this rig?</strong><br>
A quality quartz banger, a good carb cap, and a reliable dab tool are the main upgrades. The rig’s character really comes out when you top it off with a matching cap from your favorite maker, or even a colorful piece from our wider selection of <a href=""https://oilslickpad.com/collections/accessories"">smoking accessories</a>.</li>
<li>
<strong>Is it hard to clean compared to a regular, simple rig?</strong><br>
Even with the sculpted head, cleaning is pretty straightforward. The main thing is to avoid super-hot water changes or sudden temperature swings. Let it cool, drain the water, add your cleaning solution, give it time to work, then rinse and dry. Regular light rinses mean you won’t have to wrestle with heavy buildup.</li>
<li>
<strong>Can I take this to travel seshes or is it better to leave at home?</strong><br>
You <em>can</em> travel with it if you’ve got a padded hard case and you’re careful, but most people treat rigs in this price range as stay-at-home heroes. If you need something for camping, festivals, or car seshes, you might grab a more rugged option like one of our <a href=""https://oilslickpad.com/collections/silicone-pipes"">silicone pipes</a> and keep the KERBY BOT HEAD safe on the shelf.</li>
<li>
<strong>Is this rig a good first dab rig?</strong><br>
If you’re brand new to dabs, you might want to start with something more budget-friendly and learn what style of function you like first. But if you already know you’re in this for the long haul and want to skip the “starter rig” phase completely, this is a serious piece you won’t feel the need to upgrade from later. It’ll sit nicely next to your jars, tools, and other long-term <a href=""https://oilslickpad.com/collections/storage-packaging"">storage and packaging</a> gear.</li>
</ul>",What You Need,,Made In Usa,"family:glass-rig, material:borosilicate, material:glass, pillar:smokeshop-device, style:heady, style:made-in-usa, use:dabbing",true,Title,Default Title,,,,,,,,WYN-KERBY-BLACK-BOT-HEAD-MUY6U,0.0,,deny,manual,649.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240228_083747.2-300x300.png?v=1758589947,1,KERBY BLACK BOT HEAD,false,KERBY BLACK BOT HEAD,,,,,,,,,,,,,,,,,lb,,225.00,active
kerby-black-bot-head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240228_083747.2.png?v=1758589948,2,KERBY BLACK BOT HEAD,,,,,,,,,,,,,,,,,,,,,,
kerby-black-bot-head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240228_083855.2.png?v=1758589948,3,KERBY BLACK BOT HEAD,,,,,,,,,,,,,,,,,,,,,,
kerby-black-bot-head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240228_083933.2.png?v=1758589949,4,KERBY BLACK BOT HEAD,,,,,,,,,,,,,,,,,,,,,,
kerby-yellow-bot-head,KERBY YELLOW BOT HEAD,"<p>The KERBY YELLOW BOT HEAD is a heady, made-in-the-USA dab rig built for collectors and serious dabbers who want their daily driver to feel like a custom art piece. This yellow robot-head design doesn’t just look wild on the shelf – it’s shaped to deliver smooth, flavorful pulls through its handcrafted percolation. If you’re the type who wants a rig that hits hard, looks even harder, and lives on your coffee table as art, this one’s built for you.</p>

<h2>Why You’ll Love It</h2>
<ul>
<li>
<strong>True heady art on your table</strong> — the sculpted robot head design turns every sesh into a show-and-tell moment.</li>
<li>
<strong>Smoother, cooler pulls</strong> — an internally crafted percolation system diffuses each hit so you taste terps, not harshness.</li>
<li>
<strong>Made in the USA</strong> — support stateside glass artists and get the kind of quality control that comes from small-batch work.</li>
<li>
<strong>Built to be a lifer</strong> — thick borosilicate glass is made to handle real-world use, not just sit in a display case.</li>
<li>
<strong>Collection-worthy color</strong> — the bold yellow bot head pops on any shelf, next to other rigs or your favorite jars.</li>
<li>
<strong>Functional flex piece</strong> — this isn’t just for looks; it’s a legit daily rig for people who actually dab.</li>
</ul>

<h2>Best For</h2>
<p>The KERBY YELLOW BOT HEAD is made for dabbers who treat glass like art and want one centerpiece rig instead of five forgettable ones. It’s perfect if you’re running regular seshes and want something unique to anchor your setup alongside a solid <a href=""https://oilslickpad.com/collections/dabbing"">dab mat</a> and a clean station. If your idea of a good night is letting friends pick which side of the robot they want to watch function from, this is your lane.</p>

<h2>How to Use It</h2>
<p>Using the KERBY YELLOW BOT HEAD is as straightforward as any solid oil rig, just with more style. Add a small amount of water through the mouthpiece or joint until the percolation section starts to stack bubbles comfortably when you pull. You want enough water to diffuse the hit, but not so much that it splashes into the neck while you’re ripping it.</p>
<p>Drop in your favorite banger or nail (not included), and you’re ready to go. Set the rig on a flat surface or your preferred <a href=""https://oilslickpad.com/collections/accessories"">dab station accessories</a> to keep everything stable and organized between dabs. The shaped bot head gives you plenty of visual feedback on the function, so you can watch it stack and clear from different angles.</p>
<p>For cleaning, let everything cool completely, remove your banger, and pour out the used water. A quick rinse with isopropyl alcohol, followed by a thorough rinse with clean water and full air dry, will keep the glass clear and the flavor on point. Regular light maintenance beats waiting until it’s fully reclaimed and annoying to deal with.</p>

<h2>Specifications</h2>
<table>
<tr>
<th>Category</th>
<td>Dab Rig / Oil Rig</td>
</tr>
<tr>
<th>Material</th>
<td>Borosilicate glass</td>
</tr>
<tr>
<th>Design Theme</th>
<td>Yellow robot head (Bot Head)</td>
</tr>
<tr>
<th>Origin</th>
<td>Made in USA</td>
</tr>
<tr>
<th>Brand / Vendor</th>
<td>What You Need</td>
</tr>
<tr>
<th>Intended Use</th>
<td>Concentrates / dabs</td>
</tr>
<tr>
<th>Price</th>
<td>$659.99</td>
</tr>
</table>

<h2>Fit &amp; Compatibility</h2>
<p>The KERBY YELLOW BOT HEAD is a traditional-style oil rig, so it plays best with a standard banger or nail setup sized to the joint it ships with (check your product listing or your existing hardware for exact joint size and gender). Pair it with a good carb cap and directional airflow and you’ve got a heady-but-functional system that keeps up with regular use. When you’re not dabbing, it still looks right at home next to your favorite <a href=""https://oilslickpad.com/collections/concentrate-jars"">concentrate jars</a> or other display pieces.</p>

<h2>Made in the USA, Built to Be Displayed</h2>
<p>There’s a difference between imported production glass and a true USA-made art rig, and you’ll feel it here. The shaping, the weight in your hand, and the attention to detail in the bot head all come from an artist actually caring how this piece looks and functions, not just how fast it can come off the line. It’s the kind of rig you clean up after a heavy week and proudly put back in the center of your setup.</p>
<p>If you’re building out a full heady station, this piece pairs perfectly with upgraded packaging and display options, like heavy-bottom glass from our <a href=""https://oilslickpad.com/collections/glass-jars-extract-packaging"">glass jars &amp; extract packaging</a> collection to keep your concentrates looking as good as your rig.</p>

<h2>FAQ</h2>
<ul>
<li>
<strong>Does the KERBY YELLOW BOT HEAD come with a nail or banger?</strong>
<p>No, this rig does not include a nail or banger so you can match it to your own preferences. That lets you choose your favorite style and material, then dial in your ideal setup with the carb cap and temps you already like to run.</p>
</li>
<li>
<strong>What joint size does it use?</strong>
<p>The exact joint size and gender will be listed in the product details at purchase. It’s built as a standard dab rig, so it’s designed to play nice with typical concentrate hardware you already have. If you’re grabbing new hardware anyway, it’s a good time to upgrade your <a href=""https://oilslickpad.com/collections/dab-tools-dabbers"">dab tools</a> to match the rest of your setup.</p>
</li>
<li>
<strong>Is this rig okay as a daily driver or just for display?</strong>
<p>It works great as a daily driver. The percolation is functional, the glass is sturdy, and the form factor is practical enough to use every day. That said, it’s also nice enough that a lot of people keep it as their “show” piece for special seshes or when friends come through.</p>
</li>
<li>
<strong>How should I clean the KERBY YELLOW BOT HEAD?</strong>
<p>Let the rig cool completely, remove your banger or nail, and pour out the water. Rinse with isopropyl alcohol to loosen residue, then rinse thoroughly with clean water and let it dry fully before using again. Keeping up with light, regular cleaning will keep the yellow bot head looking sharp and the flavor fresh.</p>
</li>
<li>
<strong>Is it beginner-friendly, or better for experienced dabbers?</strong>
<p>Function-wise, it’s simple and beginner-friendly — no crazy multi-chamber maze to figure out. But at this price point and level of craftsmanship, it’s usually picked up by people who already know they love dabbing and want to invest in a serious piece. If you’re brand new, just treat it gently and you’ll be fine.</p>
</li>
<li>
<strong>How fragile is it compared to silicone rigs?</strong>
<p>It’s still glass, so you want to respect it, but the borosilicate is built for real use, not just a shelf. If you know you’re rough on gear or want something you can toss in a bag, you might keep a backup from our more durable <a href=""https://oilslickpad.com/collections/silicone-smoking-devices"">silicone bongs &amp; rigs</a> collection and save this one for home.</p>
</li>
<li>
<strong>What else should I grab to complete the setup?</strong>
<p>At minimum, you’ll want a quality banger, carb cap, and a good surface to keep things tidy. Many dabbers like to add proper long-term storage for their concentrates, like mylar or other packaging from our <a href=""https://oilslickpad.com/collections/storage-packaging"">storage &amp; packaging</a> lineup, so their extracts stay as dialed in as their rig.</p>
</li>
</ul>",What You Need,,Made In Usa,"family:glass-rig, material:borosilicate, material:glass, pillar:smokeshop-device, style:made-in-usa, use:dabbing",true,Title,Default Title,,,,,,,,WYN-KERBY-YELLOW-BOT-HEAD-A17GL,0.0,,deny,manual,659.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240228_082053.2-300x300.png?v=1758589946,1,KERBY YELLOW BOT HEAD,false,KERBY YELLOW BOT HEAD,,,,,,,,,,,,,,,,,lb,,225.00,active
kerby-yellow-bot-head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240228_082114.2.png?v=1758589947,2,KERBY YELLOW BOT HEAD,,,,,,,,,,,,,,,,,,,,,,
kerby-yellow-bot-head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240228_082145.2.png?v=1758589947,3,KERBY YELLOW BOT HEAD,,,,,,,,,,,,,,,,,,,,,,
kerby-yellow-bot-head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240228_082219.2.png?v=1758589947,4,KERBY YELLOW BOT HEAD,,,,,,,,,,,,,,,,,,,,,,
kerby-yellow-bot-head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240228_08221301.png?v=1758589947,5,KERBY YELLOW BOT HEAD,,,,,,,,,,,,,,,,,,,,,,
6-creep-glass-recycler-w-millie-cab,6″ CREEP GLASS RECYCLER W/ MILLIE CAB,"<p>The 6"" CREEP Glass Recycler with Millie Cab is a high-end American-made dab rig built for serious concentrate fans who care as much about art as they do about function. At just 6 inches (152mm), it’s compact enough for a desktop daily driver, but loaded with detail—from the sculpted recycler design to the millie cab and opal accent. If you want a pink showpiece that rips smooth and looks wild on the shelf, this is it.</p>

<h2>Why You’ll Love It</h2>
<ul>
<li>
<strong>Smoother, cooler pulls</strong> — Recycler function continually cycles water and vapor for softer, less harsh hits.</li>
<li>
<strong>Showpiece-level aesthetics</strong> — Millie cab and opal accent turn every sesh into a little art show.</li>
<li>
<strong>Compact, comfortable size</strong> — 6 inches (152mm) tall keeps it stable on the table but easy to handle and pass.</li>
<li>
<strong>Made in the USA</strong> — Handcrafted glasswork with the fit and finish collectors look for.</li>
<li>
<strong>Eye-catching pink colorway</strong> — Stands out instantly in a lineup of clear and basic glass.</li>
<li>
<strong>Built for daily use</strong> — Solid borosilicate construction meant to be used, not just stared at.</li>
</ul>

<h2>Best For</h2>
<p>This rig is made for dabbers who are past the starter kit phase and want a true centerpiece—something you’re proud to leave out when friends come over. It’s especially dialed for people who already have their bangers and <a href=""https://oilslickpad.com/collections/carb-caps"">carb caps</a> sorted and are ready to upgrade the actual rig to match the rest of their setup.</p>

<h2>How to Use It</h2>
<p>Think of a recycler as a mini water park for your vapor: you draw, the water and vapor move up through the rig together, then the water drains back down to the base to be reused. That constant motion helps cool things off and keep flavor cleaner, instead of the water just sitting there getting stale.</p>
<p>Drop in your favorite banger or nail on the joint, add enough water to cover the input holes, and test the pull—give it a dry run or two to find the water level you like. Set the rig on a solid surface like a <a href=""https://oilslickpad.com/collections/dabbing"">dab mat</a> so you’re not worrying about sticky puddles while you focus on timing and airflow.</p>
<p>Because it’s a smaller recycler, you’ll notice it clears quickly—no huge lung-buster chugs, just efficient, flavorful pulls. That makes it perfect for those “one more dab and I’m done” nights when you want control instead of cloud-chasing.</p>

<h2>Specifications</h2>
<table>
<tr>
  <th>Height</th>
  <td>6 inches (152mm)</td>
</tr>
<tr>
  <th>Material</th>
  <td>Glass (Made in USA)</td>
</tr>
<tr>
  <th>Design Style</th>
  <td>Recycler rig</td>
</tr>
<tr>
  <th>Artwork</th>
  <td>Millie cab with opal accent</td>
</tr>
<tr>
  <th>Color</th>
  <td>Pink</td>
</tr>
</table>

<h2>Fit &amp; Compatibility</h2>
<p>This piece is designed to play nice with standard dab hardware, so pairing it with your existing nails and tools is simple. If you’re building a fresh station around it, grab a couple of good <a href=""https://oilslickpad.com/collections/dab-tools-dabbers"">dab tools</a> so you’re not scraping expensive concentrates with random metal objects from the junk drawer.</p>

<h2>Cleaning &amp; Care</h2>
<p>Let the rig cool completely before you mess with it, especially after heavy use. For regular upkeep, empty the water and rinse; for deeper cleans, soak the glass in isopropyl alcohol, rinse well with warm water, and let it dry fully before your next sesh. Treat it like the art piece it is—no sudden drops, no weird cleaners—and it’ll stay looking fresh.</p>

<h2>FAQ</h2>
<ul>
<li>
<strong>What size banger will this take?</strong><br>
It’s built to work with common dab rig joint sizes, so most standard quartz bangers will fit right in. If you’re unsure what you already have, check the joint size on your banger or compare with another one of your <a href=""https://oilslickpad.com/collections/smoke-shop-products"">smoke shop staples</a> to match it up before ordering a new nail.</li>

<li>
<strong>Is a 6"" recycler big enough for serious dabs?</strong><br>
Yes. Height doesn’t always equal performance—this design focuses on tight, efficient recycling and flavor. You’ll get quick, clean clears instead of huge, draggy pulls, which a lot of experienced dabbers actually prefer.</li>

<li>
<strong>How fragile is the millie cab and opal?</strong><br>
They’re built into the glasswork, not just glued on, so they’re more secure than they look. That said, it’s still glass—treat it like you’d treat any other high-end piece and avoid knocks, drops, or tossing it in a bag without protection. For travel or storage, consider keeping it boxed up alongside your other protected <a href=""https://oilslickpad.com/collections/storage-packaging"">storage and packaging</a> gear.</li>

<li>
<strong>Does the recycler function really make a difference?</strong><br>
You’ll notice it most in how the hit feels and tastes—recycling keeps the water moving, which helps keep things smoother and can keep flavor a bit crisper compared to a basic single-chamber rig. It’s also just fun to watch when you’re a few dabs in.</li>

<li>
<strong>What’s the best way to keep the pink glass looking clear?</strong><br>
Don’t let dirty water sit for days. Swap the water regularly, and when you see buildup starting, give it an iso soak, rinse, and dry. If you’re doing a lot of back-to-back dabs, resting it on a clean <a href=""https://oilslickpad.com/collections/accessories"">accessory mat or tray</a> helps keep sticky fingerprints and reclaim off the exterior.</li>

<li>
<strong>Is this more of a collector piece or a daily driver?</strong><br>
Honestly, both. It has collector-level detail with the millie and opal, but the form factor and recycler function are totally suited for everyday use. If you want something more throw-and-go for camping or clumsy friends, you might also keep a backup from our <a href=""https://oilslickpad.com/collections/silicone-pipes"">silicone pipes</a> lineup for the rough situations.</li>

<li>
<strong>Can I use it with other concentrates besides BHO?</strong><br>
Absolutely—rosin, hash rosin, live resin, whatever you’re into, as long as your nail or banger is set up for it, this rig will run it. Just make sure you’re handling and storing your material properly; pairing your stash with good <a href=""https://oilslickpad.com/collections/concentrate-jars"">concentrate jars</a> helps keep flavor dialed for when you’re ready to load the rig.</li>
</ul>",What You Need,,Made In Usa,"family:glass-bong, family:glass-rig, length:6in, material:borosilicate, material:glass, pillar:smokeshop-device, style:made-in-usa, use:dabbing",true,Title,Default Title,,,,,,,,WYN-6-CREEP-GLASS-RECYCLER-W-MILLIE-CAB-VY880,0.0,,deny,manual,629.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240314_100215.2-300x300.png?v=1758589945,1,6″ CREEP GLASS RECYCLER W/ MILLIE CAB,false,6″ CREEP GLASS RECYCLER W/ MILLIE CAB,6″ Glass Rig Pink Recycler Millie Cab and Opal,,,,,,,,,,,,,,,,lb,,200.00,active
6-creep-glass-recycler-w-millie-cab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240314_100215.2.png?v=1758589946,2,6″ CREEP GLASS RECYCLER W/ MILLIE CAB,,,,,,,,,,,,,,,,,,,,,,
6-creep-glass-recycler-w-millie-cab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240314_100239.2.png?v=1758589946,3,6″ CREEP GLASS RECYCLER W/ MILLIE CAB,,,,,,,,,,,,,,,,,,,,,,
6-creep-glass-recycler-w-millie-cab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240314_100302.2.png?v=1758589946,4,6″ CREEP GLASS RECYCLER W/ MILLIE CAB,,,,,,,,,,,,,,,,,,,,,,
6-creep-glass-recycler-w-millie-cab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240314_100316.2.png?v=1758589946,5,6″ CREEP GLASS RECYCLER W/ MILLIE CAB,,,,,,,,,,,,,,,,,,,,,,
6-creep-glass-recycler-w-millie-cab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240314_100357.2.png?v=1758589946,6,6″ CREEP GLASS RECYCLER W/ MILLIE CAB,,,,,,,,,,,,,,,,,,,,,,
6-creep-glass-recycler-w-millie-cab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240314_100424.2.png?v=1758589947,7,6″ CREEP GLASS RECYCLER W/ MILLIE CAB,,,,,,,,,,,,,,,,,,,,,,
6-creep-glass-recycler-w-millie-cab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/20240314_100448.2.png?v=1758589947,8,6″ CREEP GLASS RECYCLER W/ MILLIE CAB,,,,,,,,,,,,,,,,,,,,,,
